filename,label,duration_sec,sample_rate,rms_energy,peak_amplitude,path
A_0008_aug01.wav,A,1.0,16000,0.057183,0.480469,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0008_aug01.wav
A_0008_aug02.wav,A,1.0,16000,0.061614,0.57962,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0008_aug02.wav
A_0008_aug03.wav,A,1.0,16000,0.058075,0.566101,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0008_aug03.wav
A_0008_aug04.wav,A,1.0,16000,0.063103,0.568542,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0008_aug04.wav
A_0009.wav,A,1.0,16000,0.061968,0.581787,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0009.wav
A_0009_aug01.wav,A,1.0,16000,0.081908,0.760498,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0009_aug01.wav
A_0009_aug02.wav,A,1.0,16000,0.047739,0.58374,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0009_aug02.wav
A_0009_aug03.wav,A,1.0,16000,0.087232,0.826111,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0009_aug03.wav
A_0009_aug04.wav,A,1.0,16000,0.054417,0.509399,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0009_aug04.wav
A_0010.wav,A,1.0,16000,0.064498,0.646179,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0010.wav
A_0010_aug01.wav,A,1.0,16000,0.092884,0.946747,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0010_aug01.wav
A_0010_aug02.wav,A,1.0,16000,0.056996,0.591553,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0010_aug02.wav
A_0010_aug03.wav,A,1.0,16000,0.038119,0.406464,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0010_aug03.wav
A_0010_aug04.wav,A,1.0,16000,0.06802,0.696136,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0010_aug04.wav
A_0011.wav,A,1.0,16000,0.064498,0.596924,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0011.wav
A_0011_aug01.wav,A,1.0,16000,0.077393,0.703583,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0011_aug01.wav
A_0011_aug02.wav,A,1.0,16000,0.044488,0.786194,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0011_aug02.wav
A_0011_aug03.wav,A,1.0,16000,0.070734,0.779358,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0011_aug03.wav
A_0011_aug04.wav,A,1.0,16000,0.053006,0.567719,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0011_aug04.wav
A_0012.wav,A,1.0,16000,0.066933,0.512726,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0012.wav
A_0012_aug01.wav,A,1.0,16000,0.04539,0.347717,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0012_aug01.wav
A_0012_aug02.wav,A,1.0,16000,0.058287,0.498657,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0012_aug02.wav
A_0012_aug03.wav,A,1.0,16000,0.059265,0.513367,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0012_aug03.wav
A_0012_aug04.wav,A,1.0,16000,0.057193,0.477203,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0012_aug04.wav
A_0013.wav,A,1.0,16000,0.066933,0.499786,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0013.wav
A_0013_aug01.wav,A,1.0,16000,0.087588,0.652069,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0013_aug01.wav
A_0013_aug02.wav,A,1.0,16000,0.058176,0.490204,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0013_aug02.wav
A_0013_aug03.wav,A,1.0,16000,0.054721,0.450623,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0013_aug03.wav
A_0013_aug04.wav,A,1.0,16000,0.058818,0.438721,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0013_aug04.wav
A_0014.wav,A,1.0,16000,0.066933,0.481567,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0014.wav
A_0014_aug01.wav,A,1.0,16000,0.06271,0.451172,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0014_aug01.wav
A_0014_aug02.wav,A,1.0,16000,0.060183,0.470093,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0014_aug02.wav
A_0014_aug03.wav,A,1.0,16000,0.057343,0.402496,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0014_aug03.wav
A_0014_aug04.wav,A,1.0,16000,0.076752,0.577576,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0014_aug04.wav
A_0015.wav,A,1.0,16000,0.066933,0.494202,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0015.wav
A_0015_aug01.wav,A,1.0,16000,0.052925,0.391571,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0015_aug01.wav
A_0015_aug02.wav,A,1.0,16000,0.062498,0.490326,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0015_aug02.wav
A_0015_aug03.wav,A,1.0,16000,0.040499,0.272705,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0015_aug03.wav
A_0015_aug04.wav,A,1.0,16000,0.080676,0.611542,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0015_aug04.wav
A_0016.wav,A,1.0,16000,0.066933,0.520508,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0016.wav
A_0016_aug01.wav,A,1.0,16000,0.063944,0.502808,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0016_aug01.wav
A_0016_aug02.wav,A,1.0,16000,0.061626,0.516907,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0016_aug02.wav
A_0016_aug03.wav,A,1.0,16000,0.047701,0.425323,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0016_aug03.wav
A_0016_aug04.wav,A,1.0,16000,0.062501,0.504211,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0016_aug04.wav
A_0017.wav,A,1.0,16000,0.064498,0.521484,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0017.wav
A_0017_aug01.wav,A,1.0,16000,0.04817,0.387024,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0017_aug01.wav
A_0017_aug02.wav,A,1.0,16000,0.045661,0.457428,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0017_aug02.wav
A_0017_aug03.wav,A,1.0,16000,0.064721,0.51944,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0017_aug03.wav
A_0017_aug04.wav,A,1.0,16000,0.075553,0.638794,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0017_aug04.wav
A_0018.wav,A,1.0,16000,0.064498,0.543732,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0018.wav
A_0018_aug01.wav,A,1.0,16000,0.055124,0.468628,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0018_aug01.wav
A_0018_aug02.wav,A,1.0,16000,0.052682,0.602356,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0018_aug02.wav
A_0018_aug03.wav,A,1.0,16000,0.065195,0.580505,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0018_aug03.wav
A_0018_aug04.wav,A,1.0,16000,0.071711,0.639587,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0018_aug04.wav
A_0019.wav,A,1.0,16000,0.061968,0.585052,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0019.wav
A_0019_aug01.wav,A,1.0,16000,0.077423,0.724915,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0019_aug01.wav
A_0019_aug02.wav,A,1.0,16000,0.05588,0.493347,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0019_aug02.wav
A_0019_aug03.wav,A,1.0,16000,0.058753,0.649384,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0019_aug03.wav
A_0019_aug04.wav,A,1.0,16000,0.05425,0.531799,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0019_aug04.wav
A_0020.wav,A,1.0,16000,0.064498,0.679871,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0020.wav
A_0020_aug01.wav,A,1.0,16000,0.089066,0.933716,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0020_aug01.wav
A_0020_aug02.wav,A,1.0,16000,0.048823,0.665955,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0020_aug02.wav
A_0020_aug03.wav,A,1.0,16000,0.038013,0.333527,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0020_aug03.wav
A_0020_aug04.wav,A,1.0,16000,0.045992,0.470703,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0020_aug04.wav
A_0021.wav,A,1.0,16000,0.064498,0.572174,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0021.wav
A_0021_aug01.wav,A,1.0,16000,0.05035,0.445343,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0021_aug01.wav
A_0021_aug02.wav,A,1.0,16000,0.059687,0.530762,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0021_aug02.wav
A_0021_aug03.wav,A,1.0,16000,0.056861,0.50174,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0021_aug03.wav
A_0021_aug04.wav,A,1.0,16000,0.066173,0.588043,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0021_aug04.wav
A_0022.wav,A,1.0,16000,0.064498,0.550385,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0022.wav
A_0022_aug01.wav,A,1.0,16000,0.067487,0.575562,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0022_aug01.wav
A_0022_aug02.wav,A,1.0,16000,0.06081,0.527496,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0022_aug02.wav
A_0022_aug03.wav,A,1.0,16000,0.055045,0.487061,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0022_aug03.wav
A_0022_aug04.wav,A,1.0,16000,0.045078,0.400482,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0022_aug04.wav
A_0023.wav,A,1.0,16000,0.061968,0.526154,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0023.wav
A_0023_aug01.wav,A,1.0,16000,0.047663,0.407043,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0023_aug01.wav
A_0023_aug02.wav,A,1.0,16000,0.059267,0.518036,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0023_aug02.wav
A_0023_aug03.wav,A,1.0,16000,0.054727,0.404266,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0023_aug03.wav
A_0023_aug04.wav,A,1.0,16000,0.043957,0.442932,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0023_aug04.wav
A_0024.wav,A,1.0,16000,0.064498,0.479675,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0024.wav
A_0024_aug01.wav,A,1.0,16000,0.051152,0.378418,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0024_aug01.wav
A_0024_aug02.wav,A,1.0,16000,0.05795,0.492218,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0024_aug02.wav
A_0024_aug03.wav,A,1.0,16000,0.052468,0.393311,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0024_aug03.wav
A_0024_aug04.wav,A,1.0,16000,0.058896,0.512634,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0024_aug04.wav
A_0025.wav,A,1.0,16000,0.064498,0.522888,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0025.wav
A_0025_aug01.wav,A,1.0,16000,0.052217,0.419861,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0025_aug01.wav
A_0025_aug02.wav,A,1.0,16000,0.057732,0.503296,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0025_aug02.wav
A_0025_aug03.wav,A,1.0,16000,0.04812,0.364502,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0025_aug03.wav
A_0025_aug04.wav,A,1.0,16000,0.048321,0.430267,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0025_aug04.wav
A_0026.wav,A,1.0,16000,0.061968,0.475128,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0026.wav
A_0026_aug01.wav,A,1.0,16000,0.041342,0.317322,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0026_aug01.wav
A_0026_aug02.wav,A,1.0,16000,0.044861,0.402527,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0026_aug02.wav
A_0026_aug03.wav,A,1.0,16000,0.067405,0.522675,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0026_aug03.wav
A_0026_aug04.wav,A,1.0,16000,0.052133,0.395844,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0026_aug04.wav
A_0027.wav,A,1.0,16000,0.066933,0.451721,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0027.wav
A_0027_aug01.wav,A,1.0,16000,0.091051,0.611725,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0027_aug01.wav
A_0027_aug02.wav,A,1.0,16000,0.050911,0.39505,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0027_aug02.wav
A_0027_aug03.wav,A,1.0,16000,0.042491,0.335663,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0027_aug03.wav
A_0027_aug04.wav,A,1.0,16000,0.067885,0.513306,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0027_aug04.wav
A_0028.wav,A,1.0,16000,0.069282,0.412567,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0028.wav
A_0028_aug01.wav,A,1.0,16000,0.05463,0.322845,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0028_aug01.wav
A_0028_aug02.wav,A,1.0,16000,0.064272,0.416046,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0028_aug02.wav
A_0028_aug03.wav,A,1.0,16000,0.061415,0.436737,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0028_aug03.wav
A_0028_aug04.wav,A,1.0,16000,0.057284,0.375519,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0028_aug04.wav
A_0029.wav,A,1.0,16000,0.069282,0.485199,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0029.wav
A_0029_aug01.wav,A,1.0,16000,0.045221,0.31601,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0029_aug01.wav
A_0029_aug02.wav,A,1.0,16000,0.065393,0.468658,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0029_aug02.wav
A_0029_aug03.wav,A,1.0,16000,0.064384,0.45105,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0029_aug03.wav
A_0029_aug04.wav,A,1.0,16000,0.05585,0.397766,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0029_aug04.wav
A_0030.wav,A,1.0,16000,0.064498,0.453888,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0030.wav
A_0030_aug01.wav,A,1.0,16000,0.049516,0.349121,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0030_aug01.wav
A_0030_aug02.wav,A,1.0,16000,0.062747,0.443268,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0030_aug02.wav
A_0030_aug03.wav,A,1.0,16000,0.075771,0.547485,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0030_aug03.wav
A_0030_aug04.wav,A,1.0,16000,0.063676,0.466797,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0030_aug04.wav
A_0031.wav,A,1.0,16000,0.066933,0.526611,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0031.wav
A_0031_aug01.wav,A,1.0,16000,0.053399,0.419617,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0031_aug01.wav
A_0031_aug02.wav,A,1.0,16000,0.05511,0.434265,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0031_aug02.wav
A_0031_aug03.wav,A,1.0,16000,0.050214,0.38446,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0031_aug03.wav
A_0031_aug04.wav,A,1.0,16000,0.056067,0.436432,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0031_aug04.wav
A_0032.wav,A,1.0,16000,0.061968,0.528839,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0032.wav
A_0032_aug01.wav,A,1.0,16000,0.043734,0.369141,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0032_aug01.wav
A_0032_aug02.wav,A,1.0,16000,0.061439,0.527466,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0032_aug02.wav
A_0032_aug03.wav,A,1.0,16000,0.06894,0.849365,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0032_aug03.wav
A_0032_aug04.wav,A,1.0,16000,0.053391,0.510132,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0032_aug04.wav
A_0033.wav,A,1.0,16000,0.064498,0.53009,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0033.wav
A_0033_aug01.wav,A,1.0,16000,0.074079,0.609558,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0033_aug01.wav
A_0033_aug02.wav,A,1.0,16000,0.041117,0.546814,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0033_aug02.wav
A_0033_aug03.wav,A,1.0,16000,0.057826,0.52475,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0033_aug03.wav
A_0033_aug04.wav,A,1.0,16000,0.051826,0.423126,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0033_aug04.wav
A_0034.wav,A,1.0,16000,0.064498,0.549866,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0034.wav
A_0034_aug01.wav,A,1.0,16000,0.048646,0.416351,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0034_aug01.wav
A_0034_aug02.wav,A,1.0,16000,0.061695,0.501251,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0034_aug02.wav
A_0034_aug03.wav,A,1.0,16000,0.074136,0.751373,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0034_aug03.wav
A_0034_aug04.wav,A,1.0,16000,0.056579,0.456757,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0034_aug04.wav
A_0035.wav,A,1.0,16000,0.064498,0.624115,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0035.wav
A_0035_aug01.wav,A,1.0,16000,0.057821,0.56015,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0035_aug01.wav
A_0035_aug02.wav,A,1.0,16000,0.050387,0.502075,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0035_aug02.wav
A_0035_aug03.wav,A,1.0,16000,0.060009,0.458038,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0035_aug03.wav
A_0035_aug04.wav,A,1.0,16000,0.056631,0.520721,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0035_aug04.wav
A_0036.wav,A,1.0,16000,0.069282,0.660339,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0036.wav
A_0036_aug01.wav,A,1.0,16000,0.054861,0.518921,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0036_aug01.wav
A_0036_aug02.wav,A,1.0,16000,0.059475,0.637238,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0036_aug02.wav
A_0036_aug03.wav,A,1.0,16000,0.031034,0.252136,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0036_aug03.wav
A_0036_aug04.wav,A,1.0,16000,0.071037,0.696533,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0036_aug04.wav
A_0037.wav,A,1.0,16000,0.071554,0.469879,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0037.wav
A_0037_aug01.wav,A,1.0,16000,0.064835,0.425568,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0037_aug01.wav
A_0037_aug02.wav,A,1.0,16000,0.061532,0.525543,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0037_aug02.wav
A_0037_aug03.wav,A,1.0,16000,0.038834,0.30722,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0037_aug03.wav
A_0037_aug04.wav,A,1.0,16000,0.058932,0.397125,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0037_aug04.wav
A_0038.wav,A,1.0,16000,0.071554,0.518738,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0038.wav
A_0038_aug01.wav,A,1.0,16000,0.045365,0.327911,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0038_aug01.wav
A_0038_aug02.wav,A,1.0,16000,0.056353,0.445618,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0038_aug02.wav
A_0038_aug03.wav,A,1.0,16000,0.076797,0.606842,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0038_aug03.wav
A_0038_aug04.wav,A,1.0,16000,0.069124,0.50882,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0038_aug04.wav
A_0039.wav,A,1.0,16000,0.071554,0.458923,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0039.wav
A_0039_aug01.wav,A,1.0,16000,0.089042,0.575043,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0039_aug01.wav
A_0039_aug02.wav,A,1.0,16000,0.05596,0.479919,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0039_aug02.wav
A_0039_aug03.wav,A,1.0,16000,0.093369,0.692902,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0039_aug03.wav
A_0039_aug04.wav,A,1.0,16000,0.077376,0.496429,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0039_aug04.wav
A_0040.wav,A,1.0,16000,0.069282,0.4711,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0040.wav
A_0040_aug01.wav,A,1.0,16000,0.098729,0.680573,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0040_aug01.wav
A_0040_aug02.wav,A,1.0,16000,0.060564,0.462891,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0040_aug02.wav
A_0040_aug03.wav,A,1.0,16000,0.054679,0.42453,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0040_aug03.wav
A_0040_aug04.wav,A,1.0,16000,0.082598,0.579987,D:\STUPEN\Heartz\data-science\dataset\augmented\A\A_0040_aug04.wav
